EMPLOYEE_ID,SALARY,MANAGER,DEPARTMENT
R000235,9969,Colin,Sales
R000236,7057,Albert,Sales
R000237,6887,Albert,Sales
R000238,5213,Albert,Engineering
R000239,9976,Colin,Engineering
R000240,7289,Bob,Management
R000241,6108,Colin,Tester
R000242,9836,Bob,Schoonmaak
R000243,2448,Colin,Schoonmaak
R000244,4221,Eva,Tester
R000245,7793,Eva,Tester
R000246,3982,Colin,Engineering
R000247,7251,Colin,Sales
R000248,5611,Colin,Management
R000249,4642,Eva,Tester
R000250,3920,Colin,Sales
R000251,9075,Diana,Tester
R000252,7994,Diana,Tester
R000253,4316,Diana,Tester
R000254,3274,Colin,Sales
R000255,7489,Albert,Engineering
R000256,8761,Albert,Tester
R000257,6868,Bob,Tester
R000258,9008,Diana,Management
R000259,8669,Eva,Management
R000260,3615,Diana,Schoonmaak
R000261,6983,Diana,Sales
R000262,9673,Bob,Schoonmaak
R000263,8815,Diana,Engineering
R000264,8321,Albert,Sales
R000265,9834,Eva,Management
R000266,5618,Albert,Tester
R000267,4306,Diana,Tester
R000268,2259,Colin,Engineering
R000269,5206,Eva,Management
R000270,9628,Eva,Engineering
R000271,3512,Bob,Sales
R000272,6738,Bob,Sales
R000273,4128,Eva,Engineering
R000274,5438,Eva,Sales
R000275,7178,Albert,Sales
R000276,9241,Diana,Tester
R000277,7358,Eva,Management
R000278,4176,Colin,Management
R000279,6507,Diana,Sales
R000280,8458,Eva,Schoonmaak
R000281,9541,Bob,Engineering
R000282,5508,Bob,Engineering
R000283,9305,Bob,Sales
R000284,8598,Colin,Engineering
R000285,6710,Albert,Engineering
R000286,6994,Diana,Tester
R000287,9046,Albert,Sales
R000288,5080,Albert,Schoonmaak
R000289,2231,Albert,Sales
R000290,8754,Bob,Management
R000291,2729,Diana,Sales
R000292,5012,Bob,Management
R000293,7516,Albert,Management
R000294,7868,Eva,Schoonmaak
R000295,9901,Colin,Sales
R000296,7799,Colin,Schoonmaak
R000297,4929,Albert,Schoonmaak
R000298,7693,Bob,Engineering
R000299,2317,Diana,Tester
R000300,3530,Bob,Schoonmaak
R000301,8665,Diana,Sales
R000302,9913,Eva,Management
R000303,3110,Diana,Schoonmaak
R000304,9946,Diana,Management
R000305,2715,Eva,Tester
R000306,3341,Colin,Sales
R000307,5404,Diana,Tester
R000308,9527,Eva,Schoonmaak
R000309,5312,Diana,Sales
R000310,9223,Bob,Management
R000311,7229,Eva,Tester
R000312,5120,Albert,Engineering
R000313,7874,Diana,Engineering
R000314,5087,Diana,Management
R000315,7192,Bob,Sales
R000316,9027,Bob,Schoonmaak
R000317,2201,Albert,Tester
R000318,4140,Eva,Tester
R000319,3672,Albert,Management
R000320,3056,Albert,Tester
R000321,5671,Colin,Schoonmaak
R000322,2418,Albert,Sales
R000323,9370,Diana,Management
R000324,4598,Albert,Engineering
R000325,2625,Bob,Engineering
R000326,6940,Bob,Sales
R000327,5830,Diana,Schoonmaak
R000328,3878,Colin,Schoonmaak
R000329,3944,Albert,Tester
R000330,4929,Eva,Engineering
R000331,4767,Bob,Management
R000332,5383,Diana,Management
R000333,9087,Eva,Tester
R000334,5540,Albert,Engineering
R000335,2393,Albert,Engineering
R000336,4856,Albert,Management
R000337,4919,Eva,Engineering
R000338,9378,Albert,Schoonmaak
R000339,9010,Colin,Schoonmaak
R000340,4618,Eva,Engineering
R000341,9323,Bob,Schoonmaak
R000342,8777,Colin,Tester
R000343,2631,Diana,Management
R000344,4856,Albert,Tester
R000345,2321,Diana,Sales
R000346,5506,Bob,Sales
R000347,6669,Diana,Schoonmaak
R000348,3693,Bob,Engineering
R000349,3063,Diana,Tester
R000350,9921,Bob,Management
R000351,5111,Eva,Schoonmaak
R000352,3476,Eva,Schoonmaak
R000353,4917,Diana,Engineering
R000354,5261,Colin,Schoonmaak
R000355,4793,Colin,Schoonmaak
R000356,5086,Eva,Tester
R000357,7243,Albert,Schoonmaak
R000358,5811,Albert,Schoonmaak
R000359,5970,Colin,Schoonmaak
R000360,5351,Diana,Engineering
R000361,9080,Colin,Tester
R000362,2958,Eva,Tester
R000363,6143,Diana,Tester
R000364,8332,Eva,Schoonmaak
R000365,8447,Colin,Tester
R000366,3582,Colin,Management
R000367,9863,Eva,Sales
R000368,5176,Diana,Engineering
R000369,4416,Diana,Sales
R000370,9668,Bob,Sales
R000371,2459,Eva,Management
R000372,4294,Colin,Tester
R000373,4311,Eva,Management
R000374,3229,Eva,Schoonmaak
R000375,3530,Albert,Sales
R000376,6625,Bob,Schoonmaak
R000377,3387,Diana,Schoonmaak
R000378,9930,Albert,Sales
R000379,4797,Bob,Engineering
R000380,3363,Albert,Tester
R000381,6502,Bob,Engineering
R000382,2452,Bob,Schoonmaak
R000383,5904,Eva,Sales
R000384,7996,Bob,Schoonmaak
R000385,6909,Colin,Sales
R000386,2577,Colin,Management
R000387,5919,Colin,Sales
R000388,5012,Colin,Tester
R000389,9317,Albert,Engineering
R000390,5264,Diana,Sales
R000391,3931,Diana,Sales
R000392,6242,Bob,Tester
R000393,6501,Diana,Management
R000394,2182,Albert,Management
R000395,5177,Colin,Tester
R000396,2235,Colin,Tester
R000397,2637,Colin,Schoonmaak
R000398,5005,Diana,Schoonmaak
R000399,6274,Diana,Management
R000400,4479,Eva,Engineering
R000401,5472,Eva,Sales
R000402,2524,Diana,Management
R000403,4790,Colin,Engineering
R000404,7659,Diana,Engineering
R000405,8010,Albert,Tester
R000406,4370,Eva,Management
R000407,3284,Colin,Schoonmaak
R000408,3635,Eva,Sales
R000409,3723,Bob,Engineering
R000410,4446,Bob,Engineering
R000411,6432,Bob,Sales
R000412,9467,Diana,Schoonmaak
R000413,6214,Eva,Management
R000414,3581,Albert,Sales
R000415,4460,Eva,Tester
R000416,2579,Colin,Tester
R000417,9551,Diana,Engineering
R000418,9647,Eva,Management
R000419,8448,Diana,Management
R000420,9850,Diana,Management
R000421,5941,Albert,Schoonmaak
R000422,2195,Colin,Schoonmaak
R000423,2332,Albert,Tester
R000424,5091,Albert,Sales
R000425,6718,Diana,Management
R000426,2657,Diana,Tester
R000427,2703,Albert,Tester
R000428,7552,Bob,Management
R000429,6978,Bob,Sales
R000430,3449,Albert,Sales
R000431,3252,Diana,Sales
R000432,2523,Diana,Schoonmaak
R000433,4264,Colin,Sales
R000434,7085,Diana,Engineering
R000435,9758,Eva,Management
R000436,4422,Eva,Management
R000437,2035,Diana,Tester
R000438,2775,Albert,Tester
R000439,2027,Eva,Management
R000440,9539,Diana,Sales
R000441,2085,Diana,Sales
R000442,4235,Eva,Tester
R000443,4352,Diana,Engineering
R000444,8909,Albert,Engineering
R000445,5493,Bob,Tester
R000446,8223,Eva,Engineering
R000447,6281,Eva,Engineering
R000448,7124,Diana,Tester
R000449,6653,Albert,Management
R000450,9664,Eva,Tester
R000451,4556,Diana,Sales
R000452,7733,Diana,Schoonmaak
R000453,7066,Diana,Engineering
R000454,7121,Colin,Tester
R000455,6312,Colin,Tester
R000456,9704,Albert,Tester
R000457,2256,Bob,Schoonmaak
R000458,5806,Colin,Engineering
R000459,7572,Albert,Sales
R000460,3447,Diana,Management
R000461,6419,Diana,Sales
R000462,9666,Bob,Tester
R000463,7700,Eva,Tester
R000464,4244,Colin,Sales
R000465,6599,Colin,Management
R000466,5343,Diana,Tester
R000467,2693,Albert,Sales
R000468,7054,Bob,Tester
R000469,4065,Bob,Sales
R000470,8250,Eva,Management
R000471,5600,Eva,Engineering
R000472,6220,Albert,Schoonmaak
R000473,2482,Albert,Sales
R000474,5665,Bob,Engineering
R000475,5075,Diana,Management
R000476,4674,Albert,Engineering
R000477,4398,Albert,Sales
R000478,2350,Eva,Schoonmaak
R000479,2648,Eva,Engineering
R000480,5870,Eva,Engineering
R000481,9044,Diana,Engineering
R000482,2227,Bob,Schoonmaak
R000483,4063,Diana,Management
R000484,7929,Eva,Management
R000485,2424,Colin,Sales
R000486,4511,Colin,Engineering
R000487,6819,Bob,Tester
R000488,9413,Eva,Engineering
R000489,3821,Eva,Schoonmaak
R000490,6889,Diana,Management
R000491,6272,Bob,Management
R000492,4590,Diana,Management
R000493,4556,Eva,Tester
R000494,3585,Albert,Engineering
R000495,3678,Colin,Sales
R000496,6659,Eva,Management
R000497,4280,Albert,Management
R000498,5749,Colin,Engineering
R000499,9205,Albert,Sales
R000500,4538,Bob,Sales
R000501,3016,Albert,Management
R000502,2443,Albert,Engineering
R000503,4067,Bob,Tester
R000504,5682,Albert,Management
R000505,5798,Colin,Management
R000506,5627,Albert,Schoonmaak
R000507,2110,Albert,Tester
R000508,4534,Bob,Sales
R000509,2088,Colin,Schoonmaak
R000510,5390,Bob,Engineering
R000511,7237,Albert,Management
R000512,8577,Bob,Tester
R000513,3941,Bob,Sales
R000514,5310,Albert,Schoonmaak
R000515,2071,Albert,Schoonmaak
R000516,2821,Eva,Sales
R000517,5470,Albert,Management
R000518,2815,Albert,Tester
R000519,2403,Eva,Tester
R000520,3698,Colin,Schoonmaak
R000521,6346,Eva,Sales
R000522,4916,Bob,Sales
R000523,9362,Eva,Sales
R000524,4042,Eva,Engineering
R000525,7691,Colin,Management
R000526,7729,Diana,Engineering
R000527,3953,Colin,Management
R000528,6963,Eva,Schoonmaak
R000529,7986,Bob,Tester
R000530,9752,Bob,Management
R000531,5293,Diana,Management
R000532,5702,Albert,Engineering
R000533,5253,Eva,Engineering
R000534,6991,Albert,Management
R000535,5801,Bob,Schoonmaak
R000536,2255,Albert,Tester
R000537,3931,Colin,Schoonmaak
R000538,3111,Colin,Engineering
R000539,2872,Diana,Management
R000540,9954,Albert,Management
R000541,6587,Diana,Tester
R000542,8479,Colin,Engineering
R000543,3561,Colin,Management
R000544,7526,Diana,Engineering
R000545,6728,Colin,Sales
R000546,7408,Albert,Sales
R000547,6457,Eva,Sales
R000548,7560,Eva,Engineering
R000549,9197,Colin,Sales
R000550,7014,Eva,Schoonmaak
R000551,9881,Eva,Tester
R000552,2893,Eva,Tester
R000553,9715,Colin,Sales
R000554,4684,Eva,Schoonmaak
R000555,3246,Diana,Sales
R000556,2746,Diana,Sales
R000557,7243,Eva,Sales
R000558,6053,Bob,Schoonmaak
R000559,8826,Bob,Engineering
R000560,7098,Diana,Schoonmaak
R000561,6085,Diana,Management
R000562,8117,Eva,Engineering
R000563,3006,Colin,Management
R000564,4740,Diana,Sales
R000565,6310,Eva,Sales
R000566,8261,Diana,Tester
R000567,6322,Diana,Tester
R000568,2890,Eva,Sales
R000569,4491,Eva,Management
R000570,8692,Albert,Sales
R000571,4876,Colin,Tester
R000572,3631,Albert,Schoonmaak
R000573,5703,Albert,Engineering
R000574,4026,Albert,Schoonmaak
R000575,7556,Albert,Sales
R000576,6107,Albert,Schoonmaak
R000577,7241,Diana,Schoonmaak
R000578,9714,Albert,Schoonmaak
R000579,8632,Eva,Schoonmaak
R000580,5322,Colin,Engineering
R000581,8722,Bob,Tester
R000582,9649,Bob,Sales
R000583,7669,Diana,Engineering
R000584,7399,Albert,Sales
R000585,2741,Eva,Schoonmaak
R000586,7456,Bob,Engineering
R000587,8311,Albert,Tester
R000588,5008,Bob,Management
R000589,3976,Bob,Sales
R000590,9495,Albert,Tester
R000591,9413,Colin,Engineering
R000592,5662,Colin,Sales
R000593,9793,Diana,Tester
R000594,7420,Eva,Management
R000595,5800,Albert,Sales
R000596,8343,Bob,Sales
R000597,8012,Colin,Engineering
R000598,5571,Eva,Engineering
R000599,4911,Eva,Management
R000600,8897,Albert,Engineering
R000601,5084,Albert,Management
R000602,7485,Albert,Sales
R000603,7838,Colin,Schoonmaak
R000604,2773,Diana,Schoonmaak
R000605,4144,Diana,Schoonmaak
R000606,8214,Diana,Engineering
R000607,2992,Eva,Schoonmaak
R000608,3838,Eva,Sales
R000609,7980,Colin,Schoonmaak
R000610,5813,Albert,Tester
R000611,8500,Albert,Management
R000612,6907,Bob,Sales
R000613,8687,Bob,Tester
R000614,5321,Bob,Sales
R000615,8397,Eva,Schoonmaak
R000616,5842,Diana,Tester
R000617,5253,Colin,Management
R000618,3875,Diana,Sales
R000619,9131,Albert,Sales
R000620,5237,Bob,Sales
R000621,2003,Diana,Schoonmaak
R000622,7582,Albert,Engineering
R000623,8288,Bob,Engineering
R000624,2164,Diana,Engineering
R000625,6439,Diana,Management
R000626,3897,Diana,Sales
R000627,7224,Bob,Engineering
R000628,9715,Eva,Engineering
R000629,7433,Bob,Sales
R000630,5240,Colin,Sales
R000631,4567,Bob,Management
R000632,9069,Diana,Management
R000633,7717,Albert,Management
R000634,5507,Albert,Engineering
R000635,8752,Diana,Sales
R000636,4559,Eva,Engineering
R000637,8552,Eva,Engineering
R000638,8579,Bob,Management
R000639,3338,Bob,Schoonmaak
R000640,6637,Albert,Sales
R000641,2612,Diana,Sales
R000642,9746,Diana,Sales
R000643,6995,Bob,Engineering
R000644,3884,Colin,Engineering
R000645,6024,Bob,Tester
R000646,5134,Bob,Engineering
R000647,3055,Eva,Engineering
R000648,3622,Bob,Sales
R000649,5282,Bob,Management
R000650,7582,Colin,Schoonmaak
R000651,4610,Albert,Tester
R000652,8718,Albert,Sales
R000653,9247,Bob,Management
R000654,5069,Diana,Management
R000655,8486,Bob,Engineering
R000656,3255,Eva,Engineering
R000657,4660,Colin,Schoonmaak
R000658,6224,Bob,Schoonmaak
R000659,3042,Albert,Sales
R000660,6452,Bob,Tester
R000661,3442,Colin,Management
R000662,9102,Colin,Tester
R000663,5677,Diana,Sales
R000664,6176,Diana,Engineering
R000665,5686,Diana,Schoonmaak
R000666,3904,Bob,Engineering
R000667,4713,Albert,Sales
R000668,8924,Eva,Schoonmaak
R000669,7237,Albert,Engineering
R000670,3877,Colin,Schoonmaak
R000671,9661,Albert,Management
R000672,2790,Bob,Schoonmaak
R000673,8635,Diana,Schoonmaak
R000674,7994,Albert,Tester
R000675,2224,Colin,Engineering
R000676,5034,Colin,Tester
R000677,8562,Eva,Sales
R000678,6875,Albert,Management
R000679,6232,Bob,Sales
R000680,2225,Colin,Management
R000681,5405,Eva,Management
R000682,7348,Colin,Tester
R000683,8466,Eva,Schoonmaak
R000684,5179,Colin,Tester
R000685,2811,Bob,Engineering
R000686,4492,Bob,Engineering
R000687,8036,Colin,Sales
R000688,6102,Diana,Management
R000689,6223,Bob,Sales
R000690,9520,Bob,Tester
R000691,6066,Eva,Management
R000692,6362,Eva,Schoonmaak
R000693,8828,Albert,Sales
R000694,7023,Albert,Schoonmaak
R000695,6309,Bob,Tester
R000696,2246,Bob,Tester
R000697,7737,Colin,Engineering
R000698,3618,Diana,Schoonmaak
R000699,3827,Colin,Sales
R000700,5445,Bob,Engineering
R000701,2420,Eva,Schoonmaak
R000702,7834,Albert,Tester
R000703,7160,Diana,Sales
R000704,4764,Eva,Schoonmaak
R000705,3371,Bob,Management
R000706,9728,Diana,Schoonmaak
R000707,6238,Diana,Management
R000708,4188,Albert,Tester
R000709,4612,Diana,Tester
R000710,8250,Bob,Management
R000711,4080,Albert,Management
R000712,9367,Bob,Tester
R000713,8262,Diana,Tester
R000714,7919,Bob,Engineering
R000715,6324,Eva,Engineering
R000716,9797,Diana,Tester
R000717,4735,Colin,Tester
R000718,8083,Colin,Management
R000719,9352,Eva,Sales
R000720,2829,Colin,Sales
R000721,5058,Colin,Tester
R000722,2849,Albert,Tester
R000723,7334,Bob,Engineering
R000724,4780,Diana,Schoonmaak
R000725,3153,Colin,Management
R000726,6940,Diana,Schoonmaak
R000727,8415,Eva,Sales
R000728,5829,Colin,Engineering
R000729,4682,Albert,Engineering
R000730,5079,Diana,Engineering
R000731,2402,Eva,Sales
R000732,4975,Albert,Sales
R000733,3602,Bob,Management
R000734,6722,Eva,Engineering
R000735,9536,Albert,Engineering
R000736,7919,Diana,Schoonmaak
R000737,8760,Albert,Schoonmaak
R000738,2980,Eva,Engineering
R000739,8680,Bob,Tester
R000740,7172,Bob,Engineering
R000741,4294,Eva,Tester
R000742,4384,Diana,Schoonmaak
R000743,5352,Bob,Management
R000744,6128,Colin,Sales
R000745,2798,Colin,Management
R000746,4595,Bob,Management
R000747,3366,Diana,Tester
R000748,4938,Diana,Schoonmaak
R000749,3262,Diana,Engineering
R000750,9659,Diana,Engineering
R000751,4776,Diana,Sales
R000752,5248,Albert,Engineering
R000753,8187,Bob,Tester
R000754,2303,Eva,Schoonmaak
R000755,3693,Colin,Sales
R000756,4316,Bob,Management
R000757,8826,Colin,Sales
R000758,8126,Bob,Engineering
R000759,7852,Bob,Schoonmaak
R000760,6495,Colin,Engineering
R000761,9909,Diana,Management
R000762,8746,Colin,Engineering
R000763,2921,Colin,Engineering
R000764,9114,Colin,Sales
R000765,8574,Diana,Engineering
R000766,2420,Bob,Schoonmaak
R000767,4178,Eva,Engineering
R000768,7529,Eva,Sales
R000769,5809,Bob,Schoonmaak
R000770,7344,Colin,Engineering
R000771,3166,Bob,Sales
R000772,6673,Albert,Management
R000773,2539,Bob,Engineering
R000774,8268,Albert,Engineering
R000775,7331,Eva,Schoonmaak
R000776,7029,Eva,Schoonmaak
R000777,5499,Eva,Schoonmaak
R000778,3460,Colin,Management
R000779,6687,Albert,Engineering
R000780,7357,Albert,Sales
R000781,6739,Albert,Engineering
R000782,2327,Bob,Tester
R000783,4859,Colin,Schoonmaak
R000784,7238,Eva,Engineering
R000785,4093,Bob,Schoonmaak
R000786,4131,Colin,Management
R000787,4841,Eva,Engineering
R000788,2351,Albert,Schoonmaak
R000789,7132,Albert,Management
R000790,6732,Albert,Sales
R000791,5908,Diana,Tester
R000792,7291,Albert,Sales
R000793,2233,Eva,Schoonmaak
R000794,9348,Bob,Tester
R000795,5122,Bob,Tester
R000796,6876,Diana,Tester
R000797,4728,Diana,Management
R000798,7514,Eva,Tester
R000799,2932,Colin,Tester
R000800,9995,Diana,Management
R000801,3823,Diana,Management
R000802,5500,Eva,Engineering
R000803,6073,Bob,Sales
R000804,5345,Eva,Engineering
R000805,2860,Albert,Management
R000806,3230,Colin,Tester
R000807,4195,Diana,Sales
R000808,6395,Colin,Sales
R000809,8051,Eva,Sales
R000810,3476,Bob,Management
R000811,4023,Colin,Management
R000812,4596,Diana,Management
R000813,9840,Albert,Management
R000814,9121,Colin,Tester
R000815,4430,Eva,Sales
R000816,9954,Eva,Engineering
R000817,8066,Colin,Schoonmaak
R000818,8943,Eva,Schoonmaak
R000819,5689,Colin,Sales
R000820,2533,Colin,Management
R000821,3256,Bob,Sales
R000822,3657,Eva,Schoonmaak
R000823,3152,Bob,Tester
R000824,5893,Eva,Sales
R000825,3752,Bob,Engineering
R000826,3683,Albert,Engineering
R000827,8713,Eva,Schoonmaak
R000828,4978,Bob,Schoonmaak
R000829,6332,Albert,Management
R000830,5653,Albert,Sales
R000831,5013,Albert,Sales
R000832,2700,Bob,Sales
R000833,8897,Albert,Sales
R000834,6670,Diana,Sales
R000835,9652,Eva,Tester
R000836,9408,Diana,Management
R000837,9100,Diana,Schoonmaak
R000838,5064,Eva,Schoonmaak
R000839,7816,Diana,Engineering
R000840,6866,Albert,Sales
R000841,3764,Colin,Schoonmaak
R000842,6318,Diana,Management
R000843,3122,Eva,Engineering
R000844,5830,Bob,Management
R000845,8700,Bob,Schoonmaak
R000846,4958,Albert,Engineering
R000847,4320,Diana,Tester
R000848,3422,Colin,Engineering
R000849,3540,Bob,Schoonmaak
R000850,8101,Colin,Sales
R000851,6525,Albert,Tester
R000852,2522,Eva,Tester
R000853,5007,Eva,Management
R000854,7467,Albert,Management
R000855,9053,Colin,Tester
R000856,7670,Colin,Tester
R000857,4498,Colin,Sales
R000858,8070,Albert,Sales
R000859,9155,Bob,Schoonmaak
R000860,4089,Bob,Sales
R000861,3738,Diana,Schoonmaak
R000862,6189,Eva,Sales
R000863,4533,Eva,Management
R000864,4564,Diana,Schoonmaak
R000865,9731,Colin,Engineering
R000866,7269,Albert,Sales
R000867,4764,Eva,Schoonmaak
R000868,9979,Colin,Schoonmaak
R000869,2498,Bob,Schoonmaak
R000870,4418,Colin,Schoonmaak
R000871,7076,Diana,Schoonmaak
R000872,4746,Albert,Sales
R000873,2484,Eva,Engineering
R000874,2664,Diana,Sales
R000875,5454,Bob,Engineering
R000876,2627,Bob,Schoonmaak
R000877,3684,Albert,Schoonmaak
R000878,2731,Eva,Schoonmaak
R000879,6287,Bob,Management
R000880,7864,Diana,Sales
