EMPLOYEE_ID,SALARY,MANAGER,DEPARTMENT
R000281,3770,Albert,Schoonmaak
R000282,8754,Bob,Sales
R000283,3111,Colin,Sales
R000284,3617,Albert,Tester
R000285,9052,Bob,Sales
R000286,2242,Diana,Management
R000287,2371,Bob,Management
R000288,6057,Bob,Engineering
R000289,2369,Diana,Sales
R000290,3645,Albert,Engineering
R000291,5745,Colin,Schoonmaak
R000292,8745,Colin,Schoonmaak
R000293,5054,Diana,Schoonmaak
R000294,7296,Bob,Engineering
R000295,2558,Colin,Management
R000296,7931,Diana,Engineering
R000297,3672,Diana,Sales
R000298,7218,Diana,Schoonmaak
R000299,3952,Diana,Management
R000300,7455,Bob,Tester
R000301,2585,Bob,Sales
R000302,7511,Eva,Tester
R000303,8408,Diana,Management
,2747,Albert,Schoonmaak
R000305,9003,Diana,Schoonmaak
R000306,6970,Bob,Engineering
R000307,4819,Colin,Management
R000308,9288,Albert,Sales
R000309,6955,Colin,Tester
R000310,6306,Eva,Sales
R000311,5311,Colin,Engineering
R000312,6730,Colin,Management
R000313,5482,Bob,Tester
R000314,9853,Diana,Sales
R000315,6667,Colin,Engineering
,8207,Bob,Management
R000317,2301,Bob,Sales
R000318,2934,Albert,Tester
R000319,4166,Albert,Engineering
R000320,9364,Albert,Tester
R000321,7076,Colin,Schoonmaak
R000322,5509,Eva,Sales
R000323,2112,Bob,Sales
R000324,6619,Diana,Engineering
R000325,3228,Albert,Engineering
R000326,7864,Eva,Management
R000327,3169,Eva,Sales
R000328,8537,Diana,Engineering
R000329,4835,Diana,Management
R000330,4147,Albert,Management
R000331,3761,Albert,Tester
R000332,2880,Eva,Management
R000333,4849,Bob,Sales
R000334,6611,Eva,Schoonmaak
R000335,9667,Colin,Schoonmaak
R000336,3063,Diana,Sales
R000337,4350,Diana,Management
R000338,6032,Colin,Sales
R000339,2720,Diana,Engineering
R000340,9578,Eva,Tester
R000341,3891,Colin,Engineering
R000342,7341,Bob,Management
R000343,6658,Bob,Schoonmaak
R000344,7830,Diana,Engineering
R000345,6306,Colin,Tester
R000346,8458,Colin,Management
R000347,5723,Bob,Schoonmaak
R000348,3083,Colin,Schoonmaak
R000349,4715,Eva,Schoonmaak
R000350,3367,Bob,Schoonmaak
R000351,5342,Albert,Schoonmaak
R000352,2944,Diana,Engineering
R000353,3794,Albert,Schoonmaak
R000354,7211,Diana,Tester
R000355,2530,Eva,Engineering
R000356,3816,Albert,Sales
R000357,7767,Bob,Engineering
R000358,4399,Eva,Engineering
R000359,6966,Bob,Tester
R000360,9047,Colin,Sales
R000361,3126,Bob,Schoonmaak
R000362,6340,Diana,Sales
R000363,6512,Albert,Schoonmaak
R000364,2237,Albert,Management
R000365,6854,Eva,Schoonmaak
R000366,2197,Albert,Tester
R000367,8590,Eva,Tester
R000368,4723,Diana,Schoonmaak
R000369,3621,Colin,Engineering
R000370,7961,Eva,Sales
R000371,4343,Colin,Schoonmaak
R000372,9235,Diana,Management
R000373,8839,Diana,Management
R000374,7991,Albert,Schoonmaak
R000375,6764,Diana,Tester
R000376,7784,Albert,Schoonmaak
R000377,4451,Diana,Management
R000378,2018,Colin,Schoonmaak
R000379,2651,Colin,Schoonmaak
R000380,4209,Bob,Sales
R000381,2980,Eva,Schoonmaak
R000382,8208,Bob,Tester
R000383,5991,Eva,Tester
R000384,4779,Bob,Engineering
R000385,9175,Albert,Schoonmaak
,4486,Colin,Management
R000387,3466,Colin,Schoonmaak
R000388,6245,Bob,Engineering
R000389,8899,Diana,Tester
R000390,5603,Bob,Tester
R000391,7523,Eva,Engineering
R000392,5741,Colin,Sales
,7922,Colin,Tester
R000394,7825,Colin,Sales
R000395,6578,Bob,Schoonmaak
R000396,5173,Diana,Management
R000397,7170,Albert,Tester
R000398,5119,Albert,Sales
R000399,8860,Eva,Management
R000400,2181,Albert,Management
R000401,7815,Diana,Schoonmaak
,6089,Diana,Schoonmaak
R000403,6156,Colin,Engineering
R000404,9203,Diana,Sales
R000405,7306,Eva,Sales
R000406,5633,Albert,Engineering
R000407,4895,Bob,Schoonmaak
R000408,3035,Albert,Sales
R000409,2622,Albert,Management
R000410,5212,Eva,Tester
R000411,5856,Diana,Engineering
R000412,8650,Eva,Sales
R000413,5415,Bob,Schoonmaak
R000414,5419,Bob,Schoonmaak
R000415,6519,Bob,Engineering
R000416,7136,Colin,Tester
R000417,5226,Albert,Management
R000418,8973,Albert,Tester
R000419,7397,Eva,Tester
R000420,3854,Colin,Schoonmaak
R000421,8112,Diana,Schoonmaak
R000422,4059,Albert,Management
R000423,7446,Albert,Engineering
R000424,6665,Colin,Sales
R000425,3650,Bob,Tester
R000426,8043,Bob,Engineering
R000427,6044,Albert,Tester
R000428,8974,Albert,Management
R000429,2411,Colin,Management
R000430,4860,Bob,Schoonmaak
R000431,5115,Colin,Schoonmaak
R000432,8921,Bob,Management
R000433,3305,Bob,Sales
R000434,4375,Albert,Tester
R000435,8812,Bob,Sales
R000436,3767,Albert,Engineering
R000437,9089,Colin,Tester
R000438,7465,Colin,Sales
R000439,9068,Colin,Engineering
R000440,7466,Eva,Engineering
R000441,8646,Diana,Sales
R000442,2971,Diana,Sales
R000443,8937,Colin,Sales
R000444,3344,Colin,Engineering
R000445,5834,Eva,Management
R000446,2529,Albert,Schoonmaak
R000447,2688,Bob,Schoonmaak
R000448,6483,Albert,Management
R000449,8926,Eva,Engineering
R000450,8783,Colin,Tester
R000451,2303,Colin,Tester
R000452,4537,Bob,Engineering
R000453,9797,Bob,Schoonmaak
R000454,6064,Colin,Tester
R000455,2989,Colin,Sales
R000456,5104,Diana,Tester
,6825,Albert,Tester
R000458,9443,Diana,Sales
R000459,2569,Albert,Sales
R000460,8129,Eva,Management
R000461,8517,Colin,Schoonmaak
R000462,6979,Eva,Schoonmaak
R000463,4490,Eva,Management
R000464,9500,Colin,Sales
R000465,6159,Albert,Engineering
R000466,7953,Bob,Tester
R000467,6279,Bob,Tester
R000468,9110,Colin,Tester
R000469,8722,Eva,Management
R000470,2368,Eva,Management
R000471,4742,Albert,Schoonmaak
R000472,5380,Colin,Schoonmaak
R000473,5302,Diana,Engineering
R000474,9730,Diana,Engineering
R000475,5536,Diana,Management
R000476,7283,Bob,Sales
R000477,7470,Diana,Management
R000478,3739,Colin,Management
R000479,4451,Eva,Management
R000480,4216,Bob,Engineering
R000481,2160,Eva,Tester
R000482,9227,Albert,Engineering
R000483,3598,Albert,Engineering
R000484,4130,Eva,Schoonmaak
R000485,5576,Colin,Tester
R000486,5655,Albert,Sales
R000487,2767,Bob,Management
R000488,9681,Colin,Engineering
R000489,4238,Albert,Tester
R000490,4888,Bob,Management
R000491,8048,Albert,Tester
R000492,9963,Albert,Schoonmaak
R000493,3027,Albert,Schoonmaak
R000494,3630,Diana,Tester
R000495,8254,Albert,Management
R000496,7041,Bob,Sales
R000497,7118,Colin,Sales
R000498,6115,Albert,Management
R000499,4649,Eva,Tester
R000500,5149,Colin,Tester
R000501,5625,Bob,Sales
R000502,9674,Colin,Schoonmaak
R000503,7622,Bob,Sales
R000504,3729,Diana,Sales
R000505,3155,Albert,Sales
R000506,6112,Colin,Engineering
R000507,3475,Bob,Management
R000508,7862,Colin,Engineering
R000509,8834,Eva,Tester
R000510,3155,Colin,Sales
R000511,2265,Eva,Engineering
R000512,2539,Albert,Sales
R000513,3058,Bob,Schoonmaak
R000514,6952,Eva,Tester
R000515,5013,Albert,Sales
R000516,6661,Albert,Management
R000517,8382,Colin,Schoonmaak
R000518,4061,Bob,Management
R000519,8359,Bob,Tester
R000520,5805,Bob,Engineering
R000521,2771,Albert,Sales
R000522,2344,Bob,Management
R000523,3004,Albert,Management
R000524,7922,Bob,Schoonmaak
R000525,8182,Albert,Engineering
R000526,6828,Bob,Sales
R000527,7831,Bob,Sales
R000528,4768,Diana,Management
R000529,9798,Bob,Tester
R000530,7617,Diana,Schoonmaak
R000531,9266,Colin,Schoonmaak
R000532,9964,Colin,Tester
R000533,3073,Eva,Sales
R000534,4186,Bob,Sales
R000535,2199,Bob,Tester
R000536,9515,Colin,Tester
R000537,4676,Bob,Management
R000538,7412,Albert,Tester
R000539,5177,Bob,Schoonmaak
R000540,7218,Colin,Tester
R000541,7529,Colin,Tester
,3523,Colin,Management
R000543,8136,Albert,Sales
R000544,9221,Albert,Tester
R000545,4330,Eva,Engineering
R000546,6968,Eva,Sales
R000547,5406,Colin,Sales
R000548,4067,Albert,Schoonmaak
R000549,3097,Albert,Tester
R000550,8020,Colin,Schoonmaak
R000551,3946,Diana,Sales
R000552,5353,Eva,Sales
R000553,2767,Diana,Engineering
R000554,5214,Albert,Management
R000555,8936,Eva,Management
R000556,9403,Eva,Engineering
R000557,4065,Colin,Tester
R000558,5734,Bob,Tester
R000559,9157,Albert,Management
R000560,2740,Albert,Tester
R000561,7880,Diana,Schoonmaak
R000562,2557,Bob,Management
R000563,2373,Diana,Management
R000564,9198,Albert,Tester
R000565,9094,Colin,Tester
R000566,7696,Albert,Management
R000567,4074,Diana,Schoonmaak
R000568,7774,Eva,Management
,8522,Eva,Engineering
R000570,2320,Diana,Schoonmaak
R000571,9053,Albert,Schoonmaak
R000572,2831,Eva,Management
R000573,3893,Albert,Engineering
R000574,6832,Diana,Management
R000575,5245,Bob,Sales
R000576,4817,Diana,Engineering
R000577,8640,Albert,Tester
R000578,3785,Colin,Management
R000579,8179,Colin,Schoonmaak
R000580,2040,Eva,Management
R000581,3939,Eva,Management
R000582,8655,Eva,Engineering
R000583,5194,Eva,Engineering
R000584,9163,Albert,Management
R000585,7522,Albert,Engineering
R000586,2431,Bob,Schoonmaak
R000587,8154,Diana,Tester
R000588,7693,Diana,Engineering
,7237,Diana,Tester
R000590,8845,Colin,Engineering
R000591,6976,Bob,Tester
R000592,6416,Albert,Sales
R000593,2654,Bob,Engineering
R000594,6609,Colin,Schoonmaak
R000595,9233,Diana,Tester
R000596,2709,Eva,Management
R000597,3082,Albert,Sales
R000598,2543,Eva,Sales
,9944,Colin,Tester
R000600,4193,Albert,Engineering
R000601,5268,Bob,Tester
R000602,8909,Eva,Schoonmaak
R000603,8390,Colin,Engineering
R000604,7717,Bob,Sales
R000605,6999,Albert,Management
R000606,7934,Albert,Management
R000607,9117,Bob,Engineering
R000608,7434,Diana,Schoonmaak
R000609,8210,Eva,Schoonmaak
R000610,7620,Albert,Management
R000611,9064,Albert,Tester
R000612,6528,Eva,Sales
R000613,4550,Colin,Engineering
R000614,9256,Diana,Management
R000615,7237,Eva,Engineering
R000616,8958,Eva,Schoonmaak
R000617,7508,Eva,Sales
R000618,2924,Eva,Sales
R000619,2790,Eva,Tester
R000620,6320,Albert,Management
R000621,3379,Eva,Schoonmaak
R000622,6554,Albert,Engineering
R000623,6527,Bob,Tester
R000624,3616,Eva,Schoonmaak
R000625,7280,Diana,Engineering
R000626,7482,Eva,Tester
R000627,5756,Eva,Engineering
R000628,8618,Diana,Sales
R000629,9928,Bob,Tester
R000630,7444,Eva,Sales
R000631,5809,Albert,Tester
,8148,Diana,Engineering
R000633,3852,Diana,Management
R000634,2847,Eva,Tester
R000635,2518,Diana,Tester
R000636,8192,Eva,Schoonmaak
R000637,7888,Albert,Management
R000638,8041,Colin,Management
R000639,4573,Bob,Engineering
R000640,6264,Bob,Management
R000641,9268,Albert,Engineering
R000642,2113,Diana,Engineering
R000643,6007,Albert,Sales
R000644,4628,Albert,Engineering
R000645,3582,Colin,Schoonmaak
R000646,4084,Diana,Sales
R000647,5732,Diana,Schoonmaak
R000648,8689,Albert,Schoonmaak
R000649,7728,Colin,Management
R000650,7559,Eva,Sales
R000651,7846,Bob,Sales
R000652,4546,Colin,Sales
R000653,3925,Eva,Schoonmaak
R000654,9328,Bob,Schoonmaak
R000655,4444,Diana,Engineering
R000656,5498,Colin,Engineering
R000657,6566,Colin,Tester
R000658,8132,Bob,Schoonmaak
R000659,3250,Diana,Sales
R000660,7353,Diana,Management
R000661,6470,Eva,Engineering
R000662,5873,Bob,Management
,5860,Eva,Engineering
R000664,6026,Colin,Tester
R000665,2195,Diana,Tester
R000666,6437,Diana,Management
R000667,4036,Diana,Sales
R000668,7559,Albert,Management
R000669,9635,Bob,Management
R000670,9505,Eva,Management
R000671,6276,Eva,Engineering
R000672,3274,Diana,Schoonmaak
R000673,5078,Diana,Schoonmaak
R000674,4129,Albert,Engineering
R000675,6830,Colin,Engineering
R000676,9235,Diana,Schoonmaak
R000677,4888,Colin,Engineering
R000678,5510,Eva,Management
R000679,4356,Diana,Sales
R000680,9534,Diana,Schoonmaak
R000681,5067,Albert,Tester
R000682,2991,Colin,Management
R000683,3530,Eva,Sales
R000684,7574,Diana,Engineering
R000685,6587,Bob,Management
R000686,5943,Bob,Engineering
R000687,6414,Diana,Management
,7329,Diana,Schoonmaak
R000689,5359,Eva,Engineering
,3997,Bob,Management
R000691,7785,Diana,Tester
R000692,2563,Bob,Schoonmaak
R000693,7676,Eva,Schoonmaak
R000694,4672,Bob,Tester
R000695,2769,Bob,Sales
R000696,2161,Colin,Tester
R000697,6201,Eva,Engineering
R000698,3618,Diana,Tester
R000699,7481,Diana,Sales
R000700,6129,Eva,Engineering
R000701,7491,Colin,Sales
,8757,Albert,Schoonmaak
R000703,7989,Eva,Management
R000704,3631,Diana,Management
R000705,3303,Colin,Schoonmaak
R000706,8424,Albert,Tester
R000707,8512,Albert,Sales
,9512,Eva,Sales
R000709,9718,Albert,Management
R000710,2732,Eva,Management
R000711,5104,Albert,Sales
R000712,8613,Albert,Management
R000713,4074,Eva,Schoonmaak
,9537,Albert,Engineering
R000715,8938,Bob,Management
R000716,3761,Eva,Schoonmaak
R000717,9644,Bob,Tester
R000718,4163,Colin,Management
R000719,3267,Eva,Engineering
R000720,9738,Eva,Management
R000721,2296,Eva,Management
R000722,6049,Colin,Sales
R000723,8153,Albert,Schoonmaak
R000724,9268,Colin,Tester
R000725,4998,Diana,Sales
R000726,3215,Colin,Engineering
R000727,9661,Albert,Engineering
R000728,7680,Diana,Management
R000729,7028,Colin,Tester
R000730,6725,Eva,Schoonmaak
R000731,5268,Bob,Tester
R000732,6431,Diana,Sales
R000733,7491,Albert,Tester
R000734,2441,Eva,Management
R000735,9844,Eva,Engineering
R000736,2860,Colin,Sales
R000737,9455,Colin,Tester
R000738,6716,Diana,Schoonmaak
R000739,3020,Bob,Management
R000740,9969,Bob,Tester
R000741,6954,Eva,Tester
R000742,5313,Colin,Sales
R000743,7095,Colin,Sales
R000744,4237,Bob,Engineering
R000745,8112,Eva,Sales
R000746,3475,Eva,Management
R000747,8259,Albert,Schoonmaak
R000748,3298,Eva,Sales
R000749,5119,Eva,Schoonmaak
R000750,2240,Eva,Management
R000751,4737,Eva,Engineering
R000752,9473,Diana,Management
R000753,3941,Eva,Management
R000754,8806,Eva,Management
R000755,6055,Colin,Schoonmaak
R000756,6027,Albert,Management
R000757,5644,Colin,Tester
R000758,5811,Albert,Management
R000759,3023,Albert,Engineering
R000760,6162,Bob,Sales
R000761,9172,Colin,Management
,4973,Bob,Schoonmaak
R000763,9048,Colin,Schoonmaak
R000764,7453,Diana,Management
R000765,2448,Colin,Schoonmaak
R000766,4528,Bob,Schoonmaak
R000767,3418,Colin,Management
R000768,5390,Diana,Management
R000769,2374,Eva,Management
R000770,6947,Eva,Engineering
R000771,7902,Albert,Management
R000772,7049,Eva,Tester
R000773,9585,Bob,Tester
R000774,6378,Diana,Schoonmaak
R000775,4514,Eva,Schoonmaak
R000776,4722,Colin,Sales
R000777,9955,Bob,Sales
R000778,9258,Diana,Tester
R000779,8535,Eva,Tester
R000780,7293,Albert,Schoonmaak
R000781,4983,Diana,Management
R000782,8896,Diana,Engineering
,6841,Diana,Schoonmaak
R000784,6069,Eva,Management
R000785,3415,Albert,Engineering
R000786,8238,Albert,Schoonmaak
R000787,3147,Albert,Schoonmaak
R000788,2076,Diana,Engineering
R000789,5639,Bob,Sales
R000790,9829,Eva,Tester
R000791,4391,Albert,Sales
R000792,3375,Eva,Management
R000793,4855,Diana,Schoonmaak
R000794,7638,Colin,Management
R000795,5379,Colin,Schoonmaak
R000796,7005,Albert,Schoonmaak
R000797,2052,Albert,Engineering
R000798,3809,Eva,Schoonmaak
R000799,4318,Colin,Tester
R000800,2794,Albert,Schoonmaak
R000801,9524,Bob,Sales
R000802,5506,Diana,Engineering
R000803,5008,Diana,Sales
R000804,2252,Eva,Sales
R000805,2974,Diana,Engineering
R000806,7690,Albert,Sales
R000807,4617,Colin,Schoonmaak
R000808,4453,Bob,Sales
R000809,6297,Colin,Engineering
R000810,8169,Diana,Tester
R000811,5543,Albert,Schoonmaak
R000812,3468,Colin,Sales
R000813,7710,Bob,Schoonmaak
R000814,3964,Albert,Schoonmaak
R000815,8972,Eva,Schoonmaak
R000816,5662,Diana,Tester
R000817,3229,Albert,Tester
R000818,9369,Bob,Schoonmaak
R000819,7344,Colin,Schoonmaak
R000820,5116,Colin,Tester
,8009,Eva,Management
R000822,6505,Bob,Tester
,5280,Colin,Schoonmaak
R000824,3807,Albert,Engineering
R000825,4512,Diana,Management
R000826,2522,Colin,Schoonmaak
R000827,8392,Eva,Tester
R000828,9343,Eva,Sales
R000829,7469,Albert,Schoonmaak
R000830,8283,Bob,Tester
R000831,7303,Albert,Engineering
R000832,2973,Bob,Schoonmaak
R000833,5919,Colin,Management
R000834,7174,Albert,Sales
,7583,Colin,Schoonmaak
R000836,4954,Bob,Sales
R000837,4273,Colin,Management
R000838,9042,Colin,Sales
R000839,6196,Eva,Tester
R000840,7551,Diana,Sales
R000841,6511,Diana,Schoonmaak
R000842,3366,Bob,Engineering
R000843,4171,Diana,Management
R000844,5472,Bob,Engineering
R000845,4159,Diana,Tester
R000846,8441,Colin,Sales
,8133,Albert,Tester
R000848,2267,Colin,Engineering
R000849,8646,Colin,Sales
R000850,8946,Bob,Tester
R000851,9026,Albert,Schoonmaak
R000852,4589,Bob,Management
R000853,7855,Bob,Sales
R000854,9297,Colin,Sales
R000855,9009,Diana,Schoonmaak
R000856,9635,Diana,Engineering
R000857,8024,Albert,Management
R000858,2936,Eva,Tester
R000859,7410,Eva,Tester
R000860,8997,Colin,Schoonmaak
R000861,5485,Colin,Tester
R000862,6507,Albert,Sales
R000863,7886,Eva,Engineering
R000864,9043,Albert,Tester
R000865,5628,Bob,Sales
R000866,7225,Bob,Management
R000867,5376,Bob,Engineering
R000868,2731,Diana,Tester
R000869,6789,Albert,Sales
R000870,4657,Albert,Schoonmaak
R000871,3983,Bob,Management
R000872,6114,Albert,Management
R000873,7984,Eva,Sales
R000874,3187,Colin,Sales
R000875,3042,Colin,Schoonmaak
R000876,3941,Albert,Tester
,7924,Diana,Schoonmaak
R000878,4221,Eva,Tester
R000879,5582,Eva,Schoonmaak
R000880,2031,Diana,Management
R000881,9982,Albert,Management
R000882,8934,Albert,Tester
R000883,2476,Colin,Schoonmaak
R000884,5252,Eva,Management
R000885,9565,Colin,Schoonmaak
R000886,5930,Eva,Sales
R000887,9062,Eva,Engineering
